date,open,high,low,close,adj close,first_diff,pc_change,year,month,day,day_of_week
2006-01-03,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,20.510009999999966,1.6430484390014488,2006,1,3,1
2006-01-04,1268.800049,1275.369995,1267.73999,1273.459961,1273.459961,4.659912000000077,0.3672692165856084,2006,1,4,2
2006-01-05,1273.459961,1276.910034,1270.300049,1273.47998,1273.47998,0.020019000000047527,0.0015720164444177342,2006,1,5,3
2006-01-06,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,11.969970999999987,0.939941827746682,2006,1,6,4
2006-01-09,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,4.700072999999975,0.3656364058626904,2006,1,9,0
2006-01-10,1290.150024,1290.150024,1283.76001,1289.689941,1289.689941,-0.4600829999999405,-0.03566120152239671,2006,1,10,1
2006-01-11,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,4.4901129999998375,0.34815445614146956,2006,1,11,2
2006-01-12,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,-8.119995000000017,-0.6274239024858241,2006,1,12,3
2006-01-13,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,1.5499260000001414,0.12051738868286144,2006,1,13,4
2006-01-17,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,-4.679931000000124,-0.363458737856881,2006,1,17,1
2006-01-18,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,-5.0,-0.3897328606817352,2006,1,18,2
2006-01-19,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,7.1099850000000515,0.5563673049041595,2006,1,19,3
2006-01-20,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,-23.550048999999944,-1.8326315356155143,2006,1,20,4
2006-01-23,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,2.3299560000000383,0.18469873074458132,2006,1,23,0
2006-01-24,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,3.040038999999979,0.2405436794712612,2006,1,24,1
2006-01-25,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,-2.179931000000124,-0.1720735539689544,2006,1,25,2
2006-01-26,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,9.149902000000111,0.723495398781715,2006,1,26,3
2006-01-27,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,9.890014999999948,0.7763999388942011,2006,1,27,4
2006-01-30,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,1.469970000000103,0.11450861817277058,2006,1,30,0
2006-01-31,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,-5.1099850000000515,-0.39760543068241283,2006,1,31,1
2006-02-01,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2.380004999999983,0.1859262766239267,2006,2,1,2
2006-02-02,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,-11.619995000000017,-0.9060707821973102,2006,2,2,3
2006-02-03,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,-6.809936999999991,-0.5358610983438372,2006,2,3,4
2006-02-06,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,0.9899909999999181,0.07832021212210716,2006,2,6,0
2006-02-07,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,-10.239990999999918,-0.809472643761,2006,2,7,1
2006-02-08,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,10.869995000000017,0.8662868988011274,2006,2,8,2
2006-02-09,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,-1.8699950000000172,-0.1477497700422714,2006,2,9,3
2006-02-10,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,3.209961000000021,0.25399681323814427,2006,2,10,4
2006-02-13,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,-4.130004999999983,-0.32596982080339565,2006,2,13,0
2006-02-14,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,12.670043999999962,1.0032817691978613,2006,2,14,1
2006-02-15,1275.530029,1281.0,1271.060059,1280.0,1280.0,4.469970999999987,0.35044027959925117,2006,2,15,2
2006-02-16,1280.0,1289.390015,1280.0,1289.380005,1289.380005,9.380004999999983,0.7328128906249898,2006,2,16,3
2006-02-17,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,-2.1400149999999485,-0.16597240469848895,2006,2,17,4
2006-02-21,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,-4.209961000000021,-0.3270533103931994,2006,2,21,1
2006-02-22,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,9.640014999999948,0.7513475742663145,2006,2,22,2
2006-02-23,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,-4.880004999999983,-0.3775135830408338,2006,2,23,3
2006-02-24,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1.6400149999999485,0.12735111705581836,2006,2,24,4
2006-02-27,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,4.68994100000009,0.36372201698349205,2006,2,27,0
2006-02-28,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,-13.459961000000021,-1.0400860084075925,2006,2,28,1
2006-03-01,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,10.579956000000038,0.8261330656938348,2006,3,1,2
2006-03-02,1291.23999,1291.23999,1283.209961,1289.140015,1289.140015,-2.099975000000086,-0.16263243210118405,2006,3,2,3
2006-03-03,1289.140015,1297.329956,1284.199951,1287.22998,1287.22998,-1.9100349999998798,-0.1481635026277517,2006,3,3,4
2006-03-06,1287.22998,1288.22998,1275.670044,1278.26001,1278.26001,-8.969970000000103,-0.6968428438871577,2006,3,6,0
2006-03-07,1278.26001,1278.26001,1271.109985,1275.880005,1275.880005,-2.380004999999983,-0.18619099255088312,2006,3,7,1
2006-03-08,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,2.589966000000004,0.2029944814442075,2006,3,8,2
2006-03-09,1278.469971,1282.73999,1272.22998,1272.22998,1272.22998,-6.239990999999918,-0.48808271930853575,2006,3,9,3
2006-03-10,1272.22998,1284.369995,1271.109985,1281.420044,1281.420044,9.190063999999893,0.7223587043593938,2006,3,10,4
2006-03-13,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,2.709961000000021,0.21148108402775367,2006,3,13,0
2006-03-14,1284.130005,1298.140015,1282.670044,1297.47998,1297.47998,13.349975000000086,1.0396124183703837,2006,3,14,1
2006-03-15,1297.47998,1304.400024,1294.969971,1303.02002,1303.02002,5.540039999999863,0.4269846229149499,2006,3,15,2
2006-03-16,1303.02002,1310.449951,1303.02002,1305.329956,1305.329956,2.309936000000107,0.1772755571322726,2006,3,16,3
2006-03-17,1305.329956,1309.790039,1305.319946,1307.25,1307.25,1.9200439999999617,0.1470926175542342,2006,3,17,4
2006-03-20,1307.25,1310.0,1303.589966,1305.079956,1305.079956,-2.1700439999999617,-0.16600068846815974,2006,3,20,0
2006-03-21,1305.079956,1310.880005,1295.819946,1297.22998,1297.22998,-7.84997599999997,-0.6014938750618537,2006,3,21,1
2006-03-22,1297.22998,1305.969971,1295.810059,1305.040039,1305.040039,7.81005899999991,0.6020566222189716,2006,3,22,2
2006-03-23,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,-3.369995000000017,-0.25822924196121644,2006,3,23,3
2006-03-24,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,1.2799070000000938,0.09832806753906631,2006,3,24,4
2006-03-27,1302.949951,1303.73999,1299.089966,1301.609985,1301.609985,-1.339966000000004,-0.10284094173929059,2006,3,27,0
2006-03-28,1301.609985,1306.23999,1291.839966,1293.22998,1293.22998,-8.380004999999983,-0.6438184322932972,2006,3,28,1
2006-03-29,1293.22998,1305.599976,1293.22998,1302.890015,1302.890015,9.66003499999988,0.7469696147934801,2006,3,29,2
2006-03-30,1302.890015,1310.150024,1296.719971,1300.25,1300.25,-2.6400149999999485,-0.202627617803941,2006,3,30,3
2006-03-31,1300.25,1303.0,1294.869995,1294.869995,1294.869995,-5.380004999999983,-0.41376696789079404,2006,3,31,4
2006-04-03,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2.940063999999893,0.22705476313087392,2006,4,3,0
2006-04-04,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,8.119995000000017,0.6256689831990236,2006,4,4,1
2006-04-05,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,5.630004999999983,0.4311107614650256,2006,4,5,2
2006-04-06,1311.560059,1311.98999,1302.439941,1309.040039,1309.040039,-2.5200199999999313,-0.19213912338267303,2006,4,6,3
2006-04-07,1309.040039,1314.069946,1294.180054,1295.5,1295.5,-13.540038999999979,-1.0343487285800257,2006,4,7,4
2006-04-10,1295.51001,1300.73999,1293.170044,1296.619995,1296.619995,1.1199950000000172,0.08645272095715306,2006,4,10,0
2006-04-11,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,-10.050048999999944,-0.7750959447451633,2006,4,11,1
2006-04-12,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,1.5500489999999445,0.1204791861351362,2006,4,12,2
2006-04-13,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,1.0,0.07763251901078405,2006,4,13,3
2006-04-17,1289.119995,1292.449951,1280.73999,1285.329956,1285.329956,-3.790038999999979,-0.2940020335345128,2006,4,17,0
2006-04-18,1285.329956,1309.02002,1285.329956,1307.280029,1307.280029,21.950072999999975,1.7077383824702475,2006,4,18,1
2006-04-19,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,2.650024999999914,0.20271288027149392,2006,4,19,2
2006-04-20,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,1.5299070000000938,0.11679302992768648,2006,4,20,3
2006-04-21,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,-0.17993200000000797,-0.013719976617720953,2006,4,21,4
2006-04-24,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,-3.1700439999999617,-0.24175187068299353,2006,4,24,0
2006-04-25,1308.109985,1310.790039,1299.170044,1301.73999,1301.73999,-6.369995000000017,-0.48696172898642365,2006,4,25,1
2006-04-26,1301.73999,1310.969971,1301.73999,1305.410034,1305.410034,3.6700439999999617,0.2819337216489748,2006,4,26,2
2006-04-27,1305.410034,1315.0,1295.569946,1309.719971,1309.719971,4.309936999999991,0.3301596347312863,2006,4,27,3
2006-04-28,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,0.8900140000000647,0.06795452613588271,2006,4,28,4
2006-05-01,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,-5.420043999999962,-0.4135512518623097,2006,5,1,0
2006-05-02,1305.189941,1313.660034,1305.189941,1313.209961,1313.209961,8.020019999999931,0.6144714840397247,2006,5,2,1
2006-05-03,1313.209961,1313.469971,1303.920044,1308.119995,1308.119995,-5.089966000000004,-0.3875972731827271,2006,5,3,2
2006-05-04,1307.849976,1315.140015,1307.849976,1312.25,1312.25,4.130004999999983,0.31572065374629865,2006,5,4,3
2006-05-05,1312.25,1326.530029,1312.25,1325.76001,1325.76001,13.510009999999966,1.0295301962278458,2006,5,5,4
2006-05-08,1325.76001,1326.699951,1322.869995,1324.660034,1324.660034,-1.0999759999999696,-0.08296946594429366,2006,5,8,0
2006-05-09,1324.660034,1326.599976,1322.47998,1325.140015,1325.140015,0.4799809999999525,0.03623427805476975,2006,5,9,1
2006-05-10,1324.569946,1325.51001,1317.439941,1322.849976,1322.849976,-2.290038999999979,-0.1728148704346566,2006,5,10,2
2006-05-11,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,-16.929932000000008,-1.2798074087881361,2006,5,11,3
2006-05-12,1305.880005,1305.880005,1290.380005,1291.23999,1291.23999,-14.680053999999927,-1.1241158344606816,2006,5,12,4
2006-05-15,1291.189941,1294.810059,1284.51001,1294.5,1294.5,3.2600099999999657,0.25247126988376944,2006,5,15,0
2006-05-16,1294.5,1297.880005,1288.51001,1292.079956,1292.079956,-2.4200439999999617,-0.18694816531479308,2006,5,16,1
2006-05-17,1291.72998,1291.72998,1267.310059,1270.319946,1270.319946,-21.760009999999966,-1.684107078587016,2006,5,17,2
2006-05-18,1270.25,1274.890015,1261.75,1261.810059,1261.810059,-8.509887000000163,-0.6699010770315206,2006,5,18,3
2006-05-19,1261.810059,1272.150024,1256.280029,1267.030029,1267.030029,5.219970000000103,0.41368904636382986,2006,5,19,4
2006-05-22,1267.030029,1268.77002,1252.97998,1262.069946,1262.069946,-4.9600829999999405,-0.3914732000404708,2006,5,22,0
2006-05-23,1262.060059,1273.670044,1256.150024,1256.579956,1256.579956,-5.489990000000034,-0.4349988697060714,2006,5,23,1
2006-05-24,1256.560059,1264.530029,1245.339966,1258.569946,1258.569946,1.9899900000000343,0.15836556921811074,2006,5,24,2
2006-05-25,1258.410034,1273.26001,1258.410034,1272.880005,1272.880005,14.31005899999991,1.1370094324499203,2006,5,25,3
2006-05-26,1272.709961,1280.540039,1272.5,1280.160034,1280.160034,7.280029000000013,0.5719336442872258,2006,5,26,4
2006-05-30,1280.040039,1280.040039,1259.869995,1259.869995,1259.869995,-20.29003899999998,-1.5849611346326342,2006,5,30,1
2006-05-31,1259.380005,1270.089966,1259.380005,1270.089966,1270.089966,10.219970999999987,0.8111925072078474,2006,5,31,2
2006-06-01,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,15.619995000000017,1.2298337454939023,2006,6,1,3
2006-06-02,1285.709961,1290.680054,1280.219971,1288.219971,1288.219971,2.5100099999999657,0.19522365666730934,2006,6,2,4
2006-06-05,1288.160034,1288.160034,1264.660034,1265.290039,1265.290039,-22.929932000000008,-1.7799702314970522,2006,6,5,0
2006-06-06,1265.22998,1269.880005,1254.459961,1263.849976,1263.849976,-1.4400630000000092,-0.11381287733349676,2006,6,6,1
2006-06-07,1263.609985,1272.469971,1255.77002,1256.150024,1256.150024,-7.699951999999939,-0.6092457290199693,2006,6,7,2
2006-06-08,1256.079956,1259.849976,1235.180054,1257.930054,1257.930054,1.780029999999897,0.141705207657572,2006,6,8,3
2006-06-09,1257.930054,1262.579956,1250.030029,1252.300049,1252.300049,-5.630004999999983,-0.4475610533429486,2006,6,9,4
2006-06-12,1252.27002,1255.219971,1236.430054,1237.439941,1237.439941,-14.860107999999855,-1.1866252031105584,2006,6,12,0
2006-06-13,1236.079956,1243.369995,1222.52002,1223.689941,1223.689941,-13.75,-1.111165038756412,2006,6,13,1
2006-06-14,1223.660034,1231.459961,1219.290039,1230.040039,1230.040039,6.350097999999889,0.5189303096510445,2006,6,14,2
2006-06-15,1230.01001,1258.640015,1230.01001,1256.160034,1256.160034,26.119995000000017,2.1235077047764284,2006,6,15,3
2006-06-16,1256.160034,1256.27002,1246.329956,1251.540039,1251.540039,-4.619995000000017,-0.36778713499493465,2006,6,16,4
2006-06-19,1251.540039,1255.930054,1237.170044,1240.130005,1240.130005,-11.410033999999996,-0.9116795024086355,2006,6,19,0
2006-06-20,1240.119995,1249.01001,1238.869995,1240.119995,1240.119995,-0.010009999999965657,-0.0008071734382331108,2006,6,20,1
2006-06-21,1240.089966,1257.959961,1240.089966,1252.199951,1252.199951,12.079956000000038,0.974095736598457,2006,6,21,2
2006-06-22,1251.920044,1251.920044,1241.530029,1245.599976,1245.599976,-6.599975000000086,-0.5270703767980001,2006,6,22,3
2006-06-23,1245.589966,1253.130005,1241.430054,1244.5,1244.5,-1.0999759999999696,-0.08830892912605748,2006,6,23,4
2006-06-26,1244.5,1250.920044,1243.680054,1250.560059,1250.560059,6.06005899999991,0.4869472880674852,2006,6,26,0
2006-06-27,1250.550049,1253.369995,1238.939941,1239.199951,1239.199951,-11.360107999999855,-0.9084016331917577,2006,6,27,1
2006-06-28,1238.98999,1247.060059,1237.589966,1246.0,1246.0,6.8000489999999445,0.5487450991676024,2006,6,28,2
2006-06-29,1245.939941,1272.880005,1245.939941,1272.869995,1272.869995,26.869995000000017,2.1565004012841005,2006,6,29,3
2006-06-30,1272.859985,1276.300049,1270.199951,1270.199951,1270.199951,-2.6700439999999617,-0.20976564853348867,2006,6,30,4
2006-07-03,1270.060059,1280.380005,1270.060059,1280.189941,1280.189941,9.989990000000034,0.7864895595480981,2006,7,3,0
2006-07-05,1280.050049,1280.050049,1265.910034,1270.910034,1270.910034,-9.279907000000094,-0.7248851676456058,2006,7,5,2
2006-07-06,1270.579956,1278.319946,1270.579956,1274.079956,1274.079956,3.1699220000000423,0.24942143150945562,2006,7,6,3
2006-07-07,1274.079956,1275.380005,1263.130005,1265.47998,1265.47998,-8.59997599999997,-0.6749950000783156,2006,7,7,4
2006-07-10,1265.459961,1274.060059,1264.459961,1267.339966,1267.339966,1.8599859999999353,0.14697869815372133,2006,7,10,0
2006-07-11,1267.26001,1273.640015,1259.650024,1272.430054,1272.430054,5.090087999999923,0.4016355624028245,2006,7,11,1
2006-07-12,1272.390015,1273.310059,1257.290039,1258.599976,1258.599976,-13.830077999999958,-1.0869028090403798,2006,7,12,2
2006-07-13,1258.579956,1258.579956,1241.430054,1242.280029,1242.280029,-16.319946999999956,-1.2966746632132375,2006,7,13,3
2006-07-14,1242.290039,1242.699951,1228.449951,1236.199951,1236.199951,-6.080077999999958,-0.48942894178973795,2006,7,14,4
2006-07-17,1236.199951,1240.069946,1231.48999,1234.48999,1234.48999,-1.7099610000000212,-0.13832398218562858,2006,7,17,0
2006-07-18,1234.47998,1239.859985,1224.540039,1236.859985,1236.859985,2.369995000000017,0.1919817106009969,2006,7,18,1
2006-07-19,1236.73999,1261.810059,1236.73999,1259.810059,1259.810059,22.95007399999986,1.8555110746831804,2006,7,19,2
2006-07-20,1259.810059,1262.560059,1249.130005,1249.130005,1249.130005,-10.680053999999927,-0.8477511291247741,2006,7,20,3
2006-07-21,1249.119995,1250.959961,1238.719971,1240.290039,1240.290039,-8.839966000000004,-0.7076898292904255,2006,7,21,4
2006-07-24,1240.25,1262.5,1240.25,1260.910034,1260.910034,20.619995000000017,1.6625139565439984,2006,7,24,0
2006-07-25,1260.910034,1272.390015,1257.189941,1268.880005,1268.880005,7.969970999999987,0.6320808610521311,2006,7,25,1
2006-07-26,1268.869995,1273.890015,1261.939941,1268.400024,1268.400024,-0.4799809999999525,-0.03782713874508348,2006,7,26,2
2006-07-27,1268.199951,1275.849976,1261.920044,1263.199951,1263.199951,-5.200072999999975,-0.4099710581525473,2006,7,27,3
2006-07-28,1263.150024,1280.420044,1263.150024,1278.550049,1278.550049,15.350097999999889,1.2151756329509045,2006,7,28,4
2006-07-31,1278.530029,1278.660034,1274.310059,1276.660034,1276.660034,-1.8900149999999485,-0.14782487408124823,2006,7,31,0
2006-08-01,1278.530029,1278.660034,1265.709961,1270.920044,1270.920044,-5.739990000000034,-0.4496099076600424,2006,8,1,1
2006-08-02,1270.72998,1283.420044,1270.72998,1277.410034,1277.410034,6.489990000000034,0.5106528951714262,2006,8,2,2
2006-08-03,1278.219971,1283.959961,1271.25,1280.27002,1280.27002,2.8599859999999353,0.22388942656450528,2006,8,3,3
2006-08-04,1280.26001,1292.920044,1273.819946,1279.359985,1279.359985,-0.9100349999998798,-0.0710814895126477,2006,8,4,4
2006-08-07,1279.310059,1279.310059,1273.0,1275.77002,1275.77002,-3.58996500000012,-0.28060632207440594,2006,8,7,0
2006-08-08,1275.670044,1282.75,1268.369995,1271.47998,1271.47998,-4.290039999999863,-0.33627063912349264,2006,8,8,1
2006-08-09,1271.130005,1283.73999,1264.72998,1265.949951,1265.949951,-5.530029000000013,-0.4349285153510629,2006,8,9,2
2006-08-10,1265.719971,1272.550049,1261.300049,1271.810059,1271.810059,5.860107999999855,0.46290202826508864,2006,8,10,3
2006-08-11,1271.640015,1271.640015,1262.079956,1266.73999,1266.73999,-5.070068999999876,-0.39864985845342593,2006,8,11,4
2006-08-14,1266.670044,1278.900024,1266.670044,1268.209961,1268.209961,1.4699709999999868,0.1160436247062746,2006,8,14,0
2006-08-15,1268.189941,1286.22998,1268.189941,1285.579956,1285.579956,17.369995000000017,1.3696466306181376,2006,8,15,1
2006-08-16,1285.27002,1296.209961,1285.27002,1295.430054,1295.430054,9.850097999999889,0.7661987847607632,2006,8,16,2
2006-08-17,1295.369995,1300.780029,1292.709961,1297.47998,1297.47998,2.0499260000001414,0.1582428934445712,2006,8,17,3
